023142058;00004
023145016;00002
023145028;00004
023145042;00002
023150016;00002
023159039;00018
023159054;00006
023164015;00001
023177215;00001
023181011;00002
023181023;00002
023181035;00009
023181047;00009
023181074;00001
023183027;00001
023183041;00002
023183193;00003
023183205;00002
023185061;00008
023185097;00025
023198029;00025
023207057;00001
023245020;00002
023296039;00002
023325020;00002
023325057;00001
023328077;00001
023356025;00018
023356049;00008
023356076;00003
023358068;00012
023362039;00002
023362041;00001
023382017;00003
023382029;00010
023382031;00005
023399013;00003
023399049;00012
023404092;00004
023404231;00003
023417037;00002
023418039;00002
023432038;00001
023440062;00001
023446014;00002
023451014;00002
023475066;00010
023475128;00001
023539063;00003
023547060;00007
023578038;00003
023585019;00002
023589031;00001
023589043;00002
023593015;00007
023593039;00007
023593054;00004
023593078;00008
023598016;00004
023603018;00006
023603044;00002
023603069;00001
023603145;00001
023605076;00002
023605114;00011
023605138;00002
023605153;00002
023610013;00008
023610025;00005
023616028;00005
023616042;00002
023630039;00002
023638012;00004
023639026;00010
023639040;00008
023646019;00002
023647011;00001
023653076;00009
023673066;00029
023673092;00058
023682115;00001
023691013;00002
023694058;00063
023695036;00002
023703010;00009
023703046;00012
023703059;00009
023707108;00001
023714037;00001
023722085;00001
023745072;00006
023745096;00004
023749056;00002
023762053;00002
023770011;00005
023777030;00003
023821010;00002
023821022;00002
023834068;00010
023834118;00004
023839018;00007
023839020;00002
023844044;00003
023864022;00001
023868021;00002
023892033;00004
023905021;00008
023907013;00001
023907025;00001
023907126;00003
023907177;00002
023907280;00001
023907292;00012
023993013;00052
023993037;00004
024001012;00004
024016038;00003
024022117;00003
024022143;00003
024022170;00004
024032031;00002
024036042;00003
024045027;00002
024073013;00001
024080020;00002
024139014;00004
024154066;00003
024155057;00002
024273056;00005
024273094;00006
024274019;00001
024278121;00002
024278145;00002
024280012;00005
024280024;00003
024284034;00001
024309039;00003
024325060;00002
024350023;00003
024352054;00014
024352142;00002
024352167;00013
024352181;00006
024352205;00002
024383022;00002
024402048;00011
024402051;00010
024402063;00017
024402075;00007
024402125;00033
024402137;00025
024402149;00002
024402152;00002
024402164;00003
024411035;00001
024427041;00004
024427054;00007
024428068;00001
024428195;00003
024428272;00002
024444123;00001
024449050;00001
024453021;00005
024493013;00003
024515076;00005
024515114;00032
024519023;00001
024542019;00001
024552022;00004
024552046;00002
024593016;00001
024596037;00003
024597039;00002
024649081;00003
024649093;00002
024666024;00002
024685036;00005
024703124;00005
024713048;00002
024713063;00003
024713075;00008
024722047;00003
024722086;00001
024731111;00004
024732024;00002
024737025;00002
024737037;00002
024763056;00003
024840074;00194
024851014;00002
024861041;00001
024862017;00008
024862029;00002
024862094;00004
024862106;00004
024886018;00001
024931065;00011
024953034;00003
024957247;00001
024964140;00014
024995033;00052
024995045;00012
025009097;00002
025035015;00005
025053012;00001
025190012;00001
025193018;00002
025193020;00003
025200041;00002
025202058;00008
025218102;00001
025218114;00001
025267016;00002
025267028;00003
025277017;00004
025277070;00003
025278019;00003
025278058;00004
025284011;00001
025284035;00001
025288059;00006
025298074;00002
025300029;00014
025308038;00002
025319043;00001
025327026;00003
025368046;00003
025369048;00030
025369051;00001
025369075;00003
025371016;00008
025373010;00005
025373059;00002
025462019;00002
025462021;00002
025474014;00002
025487036;00002
025519048;00026
025519063;00030
025519075;00014
025533213;00003
025561010;00003
025561073;00002
025624014;00002
025627047;00003
025634015;00004
025634041;00006
025635018;00005
025640057;00003
025647013;00024
025647037;00005
025647114;00037
025669019;00040
025669072;00009
025669185;00030
025669197;00017
025669348;00002
025680024;00026
025682028;00006
025682042;00006
025703048;00001
025707011;00001
025725021;00014
025728015;00011
025733015;00001
025737065;00002
025747039;00001
025825023;00043
025829084;00047
025829185;00038
025829223;00009
025833068;00084
025851027;00001
025851066;00003
025852029;00002
025852068;00002
025860026;00004
025860053;00001
025860077;00001
025869013;00004
025899016;00003
025910047;00001
025935026;00003
025935040;00004
025937032;00002
025940026;00017
025940053;00023
025959053;00006
025970043;00002
025979055;00002
025980057;00003
025980069;00010
025980071;00010
025980083;00007
025980145;00004
026009011;00010
026009023;00003
026009035;00004
026009050;00004
026023109;00002
026029064;00012
026043012;00001
026043063;00001
026043101;00001
026045029;00013
026046019;00001
026046021;00004
026046033;00003
026048090;00001
026057024;00003
026065019;00005
026089019;00169
026089108;00016
026089146;00002
026089502;00001
026089514;00006
026138139;00006
026138192;00002
026141147;00002
026141212;00002
026171013;00003
026214015;00002
026224016;00001
026286029;00003
026343018;00006
026368050;00002
026368062;00003
026368086;00001
026372096;00003
026416139;00002
026416317;00002
026420048;00002
026435038;00006
026487013;00002
026510091;00006
026525042;00002
026525055;00019
026525093;00029
026564070;00036
026564094;00049
026573016;00003
026608036;00003
026608214;00004
026608240;00003
026609026;00004
026609040;00002
026630020;00003
026642052;00003
026664021;00005
026670051;00002
026695015;00005
026721100;00002
026729032;00001
026749010;00001
026752016;00017
026776056;00013
026783098;00004
026803080;00002
026803092;00002
026803104;00002
026803205;00018
026817027;00002
026821013;00022
026821025;00016
026834022;00005
026837029;00006
026851016;00006
026851028;00004
026890119;00002
026890172;00001
026894016;00004
026894042;00002
026916142;00003
026925040;00004
026925053;00001
026925065;00004
026925141;00001
026925154;00001
026925230;00002
026928010;00001
026964039;00001
027002031;00006
027032022;00002
027032059;00001
027056011;00020
027075011;00011
027077027;00002
027103023;00026
027103035;00006
027130071;00002
027130107;00002
027134030;00005
027134081;00010
027152038;00002
027161052;00015
027161064;00018
027161076;00010
027162078;00002
027171026;00001
027204015;00001
027204027;00001
027208014;00005
027208103;00049
027208115;00005
027209016;00004
027209105;00008
027209117;00002
027210018;00003
027225034;00002
027228079;00002
027232014;00001
027232026;00002
027232040;00005
027233028;00001
027234020;00002
027234032;00002
027244072;00007
027253020;00004
027253032;00001
027253069;00003
027257056;00002
027261015;00002
027267020;00005
027268097;00001
027286210;00002
027309018;00008
027309032;00004
027314018;00002
027314044;00012
027320011;00001
027320023;00002
027329010;00002
027329022;00002
027341015;00003
027341027;00001
027341039;00004
027359013;00001
027370129;00003
027372010;00002
027372022;00003
027377023;00004
027393014;00004
027393026;00004
027395021;00002
027428010;00010
027428022;00009
027436017;00002
027436029;00001
027457011;00006
027457023;00002
027457035;00003
027464041;00004
027482013;00007
027489018;00001
027491012;00003
027529041;00001
027530144;00003
027547013;00003
027574019;00002
027604014;00006
027604040;00004
027606019;00006
027616022;00016
027618040;00076
027626023;00001
027626047;00004
027633039;00002
027633041;00002
027747017;00001
027753108;00004
027753110;00003
027756016;00002
027757032;00016
027757044;00014
027786021;00004
027807054;00003
027807078;00002
027808017;00003
027830037;00009
027830052;00002
027831039;00003
027831041;00002
027832068;00001
027860028;00002
027860042;00009
027872011;00002
027878038;00001
027910013;00013
027917020;00001
027964030;00009
027965033;00014
027975059;00003
027975061;00001
027975073;00006
027980010;00004
027989033;00007
028035018;00005
028039028;00001
028062053;00002
028159010;00003
028159061;00002
028159073;00002
028162042;00003
028176028;00003
028176129;00002
028231025;00001
028245090;00008
028245114;00001
028252017;00004
028253019;00001
028262018;00005
028271017;00006
028284014;00003
028284026;00007
028299016;00002
028308017;00007
028310035;00001
028317016;00004
028330037;00002
028331015;00004
028356018;00003
028407017;00002
028424012;00001
028437022;00003
028463040;00002
028464028;00001
028466011;00007
028480010;00002
028511095;00135
028511145;00002
028523013;00001
028531010;00014
028531022;00019
028531059;00003
028531123;00002
028532024;00003
028535033;00001
028561037;00011
028590014;00003
028600017;00012
028600029;00002
028600031;00004
028600056;00028
028600070;00008
028600094;00011
028631024;00003
028651014;00014
028651026;00018
028652028;00002
028663019;00003
028667208;00001
028675104;00002
028675181;00005
028681056;00003
028688024;00033
028700033;00022
028717015;00014
028717027;00002
028717039;00008
028717041;00031
028721049;00015
028735013;00001
028741015;00033
028755015;00002
028755027;00005
028759013;00001
028790018;00001
028809034;00002
028818072;00002
028831055;00012
028831067;00007
028831129;00003
028831131;00009
028852010;00002
028853012;00002
028853024;00009
028853036;00004
028853075;00001
028853101;00006
028855056;00001
028855068;00002
028877013;00001
028877025;00001
028945020;00003
028945032;00009
028967026;00002
028969020;00006
028978017;00001
028978031;00002
028980011;00001
028988032;00003
029001029;00001
029014014;00001
029018064;00002
029020017;00002
029032075;00001
029032087;00001
029036050;00012
029036062;00002
029036074;00009
029041023;00001
029051075;00004
029052077;00002
029121011;00018
029134018;00003
029163033;00009
029199041;00003
029212053;00004
029212065;00004
029212077;00002
029224045;00006
029243019;00007
029278013;00002
029278025;00003
029296011;00005
029305012;00005
029353012;00002
029384017;00006
029384043;00010
029393016;00011
029393028;00006
029393042;00002
029396037;00014
029396052;00009
029444116;00001
029444181;00002
029456011;00002
029456035;00010
029456050;00004
029467026;00004
029486014;00002
029486026;00002
029487016;00002
029500055;00002
029512011;00004
029517012;00004
029528027;00002
029534017;00007
029534029;00001
029551013;00003
029561040;00001
029563044;00002
029565013;00004
029610033;00001
029612013;00001
029651027;00003
029651039;00013
029651066;00013
029720063;00049
029720087;00003
029776022;00015
029776059;00008
029798028;00001
029800012;00001
029809011;00003
029809023;00001
029816016;00029
029818010;00007
029820040;00019
029822018;00005
029851021;00014
029851173;00002
029851262;00004
029851324;00003
029851348;00001
029963016;00001
030211039;00001
030226017;00001
030261010;00026
030261034;00018
030325017;00001
030486043;00002
030649317;00001
030684411;00001
030684548;00005
030684551;00008
030780023;00001
030798019;00001
031041015;00008
031111026;00003
031111040;00004
031111305;00002
031115025;00004
031220015;00003
031220027;00002
031228012;00002
031494014;00002
031494026;00001
031497047;00003
031497050;00002
031507041;00001
031507104;00001
031582012;00002
031773029;00002
031825021;00021
031825060;00206
031825096;00002
031834029;00002
031834296;00002
031835022;00002
031848056;00004
031850011;00004
031981044;00012
031981069;00033
031981311;00004
031981335;00010
031985068;00003
032019010;00019
032025037;00002
032033019;00004
032039012;00001
032056020;00010
032079055;00004
032117018;00002
032117160;00002
032117222;00007
032132033;00001
032143012;00004
032143024;00004
032155018;00034
032163014;00003
032182014;00005
032182026;00010
032182038;00047
032183030;00002
032186013;00082
032192015;00003
032192041;00007
032209013;00003
032210015;00017
032246047;00002
032280012;00001
032307011;00001
032307023;00002
032307047;00008
032307050;00012
032307086;00008
032338028;00001
032647024;00012
032781092;00027
032781116;00013
032781155;00023
032790038;00013
032800031;00002
032800043;00001
032808026;00005
032845012;00002
032920011;00001
032944035;00002
032944112;00002
032993040;00001
033006026;00010
033006040;00010
033006065;00003
033007028;00010
033007067;00009
033007307;00004
033013018;00004
033054026;00002
033072012;00002
033090010;00023
033122019;00002
033159017;00009
033159029;00006
033161011;00002
033161023;00001
033178260;00010
033178359;00002
033178892;00012
033178942;00010
033200015;00004
033219015;00002
033224027;00009
033224080;00005
033225020;00003
033225083;00002
033226022;00008
033226085;00002
033227012;00057
033227024;00013
033227036;00005
033232024;00002
033262027;00002
033262041;00004
033262078;00008
033263043;00003
033263070;00002
033264045;00006
033264072;00005
033303330;00001
033330010;00006
033330022;00006
033345149;00003
033363019;00005
033373010;00009
033402025;00004
033420050;00001
033451168;00002
033451269;00003
033451360;00002
033501026;00019
033512017;00012
033512031;00006
033519036;00001
033529052;00002
033529064;00003
033551045;00008
033551058;00038
033555032;00019
033557036;00002
033577305;00002
033578016;00001
033578042;00011
033581012;00010
033581024;00002
033581048;00004
033616020;00003
033617022;00001
033634039;00005
033649017;00005
033649029;00017
033656442;00010
033688019;00004
033688021;00007
033708013;00001
033726035;00013
033727013;00002
033736024;00001
033736036;00001
033736075;00002
033789025;00006
033816048;00003
033863022;00001
033871017;00013
033878012;00002
033901048;00002
033913017;00002
033916014;00003
033940038;00007
033951029;00003
033974015;00037
033974027;00006
033974039;00012
033974041;00013
033987013;00003
033987052;00013
034001014;00021
034003018;00002
034015026;00006
034015038;00003
034027021;00001
034063014;00002
034076101;00001
034079018;00002
034080010;00005
034080022;00002
034090035;00003
034090136;00004
034090163;00004
034095048;00002
034102261;00006
034110015;00005
034114025;00002
034114076;00008
034114140;00002
034114215;00006
034114292;00002
034115055;00003
034115105;00002
034115117;00002
034117010;00002
034118012;00013
034118024;00001
034128013;00001
034129015;00001
034162053;00002
034167015;00004
034167027;00005
034187144;00003
034187233;00002
034187322;00002
034190013;00003
034190049;00004
034190088;00004
034191015;00002
034191041;00005
034191080;00004
034195038;00002
034206021;00001
034207047;00008
034213049;00004
034216022;00006
034216186;00007
034220032;00002
034233015;00001
034233027;00002
034236341;00002
034237040;00001
034242077;00003
034242103;00010
034246013;00005
034246025;00005
034248068;00005
034248171;00003
034261115;00003
034266039;00004
034266054;00001
034292084;00002
034294013;00002
034294102;00005
034298063;00002
034305021;00002
034310021;00002
034326076;00003
034328029;00003
034328068;00004
034328106;00001
034329058;00013
034329122;00002
034343018;00001
034358010;00020
034358022;00002
034358034;00003
034358059;00025
034358073;00001
034368074;00008
034368086;00010
034368098;00003
034368100;00022
034398038;00010
034401024;00003
034408017;00004
034408094;00015
034413462;00002
034433096;00008
034433122;00005
034434047;00007
034434187;00002
034435014;00002
034435077;00003
034435139;00002
034445015;00001
034447045;00001
034463048;00001
034463051;00004
034463063;00001
034463125;00001
034473013;00001
034521017;00056
034548040;00001
034548139;00012
034548141;00016
034548154;00034
034548178;00016
034548204;00018
034560021;00001
034568105;00001
034568143;00002
034570109;00003
034603011;00002
034624460;00002
034667042;00011
034669059;00001
034669174;00002
034674010;00001
034686016;00002
034721098;00001
034749097;00002
034749251;00001
034765139;00001
034765154;00001
034770014;00008
034788012;00002
034789091;00002
034821049;00002
034842031;00002
034859037;00009
034861031;00003
034894030;00001
034895019;00006
034899017;00002
034899043;00001
034921015;00003
034922017;00002
034930014;00003
034930141;00003
034934113;00002
034936031;00018
034936157;00021
034936169;00003
034936171;00016
034952022;00003
034952109;00005
034952186;00002
034952263;00003
034952426;00002
034953024;00005
034953099;00008
034953253;00005
034953416;00002
034954014;00014
034954103;00010
034954180;00005
034954267;00006
034954343;00004
034954420;00003
034972265;00003
034972416;00001
034972442;00002
034996013;00001
034996037;00004
035003033;00002
035023011;00015
035023023;00001
035027034;00002
035035157;00003
035035563;00002
035042035;00005
035046034;00002
035054016;00012
035054028;00002
035054055;00027
035098019;00010
035110016;00001
035144017;00002
035144029;00003
035146012;00014
035146024;00026
035191028;00008
035194063;00002
035194214;00003
035194265;00001
035195205;00018
035195217;00002
035195306;00003
035195332;00005
035201096;00095
035211109;00006
035213014;00003
035213040;00118
035215019;00005
035215021;00005
035215033;00002
035223015;00002
035237015;00016
035237027;00008
035255013;00002
035258021;00001
035260064;00002
035268010;00001
035295082;00004
035297199;00007
035304043;00007
035307305;00002
035313028;00002
035328018;00001
035355015;00002
035364013;00001
035366018;00001
035367299;00043
035367414;00001
035367440;00028
035386061;00005
035396011;00002
035400023;00019
035401025;00024
035402015;00002
035409010;00011
035415049;00003
035415088;00002
035415090;00003
035415102;00005
035433022;00001
035443011;00002
035444037;00016
035444191;00002
035447022;00008
035449192;00002
035450016;00007
035450028;00016
035464015;00001
035469016;00027
035469028;00041
035482013;00019
035500014;00009
035500026;00038
035500040;00032
035520016;00015
035520028;00015
035542012;00029
035542024;00016
035542036;00001
035556012;00002
035564083;00002
035564222;00003
035568070;00002
035584034;00003
035584046;00002
035585025;00001
035608025;00002
035608076;00004
035608126;00003
035615069;00002
035618026;00005
035618038;00031
035618053;00006
035618077;00006
035622024;00010
035622036;00005
035622048;00010
035641012;00002
035645035;00011
035648017;00001
035648031;00005
035666080;00006
035672031;00001
035673033;00002
035675141;00002
035677145;00001
035678022;00002
035684012;00004
035700107;00003
035700119;00015
035704016;00008
035705072;00002
035705122;00002
035723016;00001
035728017;00001
035733043;00010
035760038;00002
035760040;00011
035760089;00014
035760103;00004
035767250;00014
035767375;00002
035767654;00005
035768252;00008
035768377;00002
035768656;00002
035780030;00005
035799028;00002
035800034;00002
035812015;00004
035820063;00002
035820164;00002
035820202;00002
035820303;00001
035821065;00002
035821204;00003
035821305;00002
035859040;00005
035867035;00010
035869039;00011
035874015;00004
035883053;00004
035883507;00003
035884206;00002
035884509;00002
035885058;00004
035885209;00002
035885351;00002
035890060;00002
035890209;00001
035890425;00003
035893015;00002
035895010;00078
035928151;00004
035944026;00003
035944038;00004
035998032;00003
036003022;00001
036016145;00004
036017147;00004
036018149;00001
036025017;00011
036025068;00007
036025118;00008
036026019;00004
036026060;00054
036026110;00010
036027062;00002
036038014;00001
036063055;00003
036083020;00001
036083071;00003
036109015;00001
036120032;00011
036157016;00007
036170013;00003
036171039;00009
036171193;00004
036171332;00009
036175026;00002
036193011;00018
036193023;00013
036197022;00002
036215010;00001
036266017;00019
036292050;00004
036309019;00017
036345015;00004
036345027;00002
036346017;00001
036346029;00001
036355055;00002
036355283;00026
036364038;00002
036364040;00001
036367151;00002
036395022;00006
036395034;00002
036397026;00003
036421016;00013
036424012;00007
036439026;00001
036452011;00002
036452062;00002
036457556;00003
036462012;00011
036462024;00018
036468015;00003
036476075;00001
036476113;00003
036476125;00004
036476176;00001
036476188;00002
036480010;00006
036487116;00003
036498032;00001
036512022;00001
036522011;00004
036522023;00003
036535019;00062
036536011;00003
036555050;00012
036564045;00001
036571038;00004
036580025;00004
036626012;00009
036628016;00016
036628028;00002
036635011;00014
036635023;00005
036635047;00018
036635050;00019
036635062;00005
036635086;00016
036635098;00036
036635136;00001
036640100;00003
036653018;00010
036661015;00036
036679064;00002
036679367;00001
036683011;00004
036683023;00005
036685028;00001
036685042;00001
036690067;00003
036698037;00021
036702025;00005
036739023;00001
036743019;00002
036747032;00001
036764025;00016
036764049;00008
036779080;00006
036779256;00003
036780373;00007
036780637;00001
036786010;00006
036794016;00007
036802015;00074
036803017;00004
036803029;00004
036823021;00004
036824023;00003
036845079;00003
036853012;00004
036862023;00001
036874055;00022
036875019;00002
036876011;00001
036891012;00022
036891048;00009
036891051;00013
036891087;00001
036904326;00012
036923011;00001
036923023;00004
036942011;00008
036942023;00004
036945018;00002
036959043;00002
036959094;00004
036976013;00014
036993032;00004
036996039;00003
037002045;00006
037002060;00020
037007034;00037
037007236;00042
037014053;00004
037021021;00003
037040058;00028
037062039;00004
037083019;00003
037104015;00013
037108026;00022
037108139;00002
037108242;00002
037109028;00002
037109131;00010
037109244;00003
037109360;00003
037110020;00001
037110133;00001
037126137;00010
037130046;00008
037136013;00005
037136037;00001
037136052;00001
037140011;00009
037140047;00002
037145012;00002
037146026;00001
037146040;00002
037160049;00002
037184013;00015
037184049;00001
037194089;00004
037199015;00003
037206214;00002
037228069;00005
037258011;00015
037258035;00006
037258175;00004
037258199;00003
037291010;00001
037291046;00001
037291097;00001
037317029;00008
037317043;00002
037318021;00005
037331028;00004
037364039;00002
037371022;00015
037371046;00014
037374257;00007
037397015;00014
037397027;00027
037397039;00026
037405026;00008
037412158;00038
037415015;00009
037439041;00021
037439155;00011
037439268;00007
037452063;00015
037473081;00005
037479060;00020
037479159;00002
037479209;00005
037485075;00004
037495025;00020
037506033;00003
037507213;00007
037509332;00001
037518026;00001
037518065;00001
037551025;00002
037551076;00001
037557016;00004
037564046;00002
037564097;00001
037565049;00002
037593302;00002
037594088;00002
037603077;00002
037621048;00060
037621202;00010
037621226;00040
037621404;00036
037623093;00001
037626037;00011
037626052;00013
037626138;00013
037626153;00029
037629045;00004
037645013;00002
037654011;00036
037661028;00007
037666017;00001
037674013;00003
037682236;00004
037682251;00008
037683339;00002
037684040;00003
037685029;00002
037692023;00002
037692035;00003
037692047;00006
037692276;00002
037696010;00002
037700010;00007
037711013;00001
037718018;00008
037718020;00025
037720202;00004
037734011;00004
037736016;00004
037736028;00002
037742196;00003
037769039;00008
037770068;00013
037789017;00009
037789070;00001
037789106;00004
037806039;00016
037837022;00010
037850017;00002
037858014;00004
037868015;00023
037879107;00001
037879234;00002
037880061;00004
037887015;00001
037888068;00005
037891013;00063
037930029;00004
038031163;00001
038040022;00006
038060063;00010
038060075;00002
038074175;00001
038075014;00002
038082020;00008
038082044;00018
038082285;00010
038082309;00071
038092019;00073
038092021;00013
038092045;00035
038098341;00007
038098707;00010
038117038;00004
038132054;00006
038135012;00001
038135075;00001
038140012;00009
038204020;00001
038204032;00001
038214033;00002
038239012;00006
038253062;00002
038257022;00007
038257085;00008
038257162;00006
038261095;00001
038261208;00001
038264038;00015
038308019;00002
038316028;00004
038316218;00004
038316422;00003
038316648;00003
038317020;00003
038343024;00008
038343036;00001
038353025;00002
038354015;00006
038354027;00009
038370019;00004
038370021;00005
038372076;00025
038373027;00003
038415016;00018
038415028;00015
038422010;00002
038423012;00007
038438038;00002
038440020;00006
038440044;00054
038440145;00006
038440160;00024
038460174;00006
038466037;00013
038466076;00011
038466088;00016
038466138;00013
038477079;00003
038477218;00002
038477358;00004
038477497;00002
038483071;00005
038483347;00002
038483487;00001
038497032;00002
038500118;00001
038516023;00035
038542015;00018
038542027;00002
038548032;00008
038555013;00001
038565141;00004
038566042;00007
038568147;00002
038580027;00002
038593012;00008
038613028;00002
038613030;00001
038644011;00006
038660015;00001
038660039;00001
038660054;00001
038699029;00001
038699082;00002
038700050;00002
038706040;00012
038714010;00003
038760017;00014
038764078;00002
038782013;00001
038791024;00005
038811042;00019
038811143;00014
038811232;00001
038811434;00001
038811535;00002
038812018;00001
038813010;00003
038828188;00003
038835043;00003
038835144;00002
038837011;00009
038873030;00002
038873055;00002
038880050;00003
038880074;00002
038900015;00006
038900027;00003
038902019;00012
038926034;00016
038946012;00029
038946075;00003
038946137;00006
038947026;00008
038947139;00006
038947242;00001
038948030;00001
038965277;00002
038986016;00002
039014206;00002
039038195;00006
039064011;00017
039106048;00007
039106051;00001
039115023;00002
039115047;00002
039153022;00002
039153123;00005
039153224;00001
039153628;00003
039181033;00012
039181096;00006
039182035;00001
039188026;00004
039200035;00001
039202167;00008
039213018;00004
039221015;00002
039224047;00002
039227044;00003
039233034;00032
039233046;00016
039366036;00013
039406057;00009
039420043;00002
039427063;00002
039436023;00001
039468018;00004
039485014;00004
039505021;00002
039508015;00059
039538018;00011
039538032;00001
039554011;00008
039586045;00004
039586159;00005
039586262;00006
039600010;00002
039611013;00006
039620012;00001
039626027;00002
039626039;00004
039641081;00002
039655016;00002
039657022;00003
039664026;00005
039664077;00002
039674039;00002
039674155;00003
039729013;00001
039754027;00008
039759016;00002
039763091;00002
039773027;00001
039775046;00002
039775111;00006
039789045;00010
